id,name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,category_name
0F845nujLVqCb0XMZCh5Pc,I Fall In Love Too Easily,0.94,0.532,201440,0.0657,0.00488,0.0,0.0946,-19.136,0.0,0.0406,128.607,4.0,0.292,68,relax
0F8xfPspwyXxRjsiW12mya,502 Blues,0.921,0.472,394466,0.285,0.133,9.0,0.115,-15.019,0.0,0.0342,126.309,3.0,0.236,44,relax
0T1EaGm6b9eM7xBf4F1hlc,Maiden Voyage,0.719,0.467,477093,0.459,0.00312,0.0,0.0944,-9.706,0.0,0.0305,124.379,4.0,0.178,52,relax
0X5DcGkbxCXSadgj01ZXd7,Autumn Leaves,0.768,0.535,659520,0.258,8.95e-05,7.0,0.115,-9.499,0.0,0.033,110.953,4.0,0.281,58,relax
0f6Fb3g0DRpCIbhljotYwO,Windows,0.705,0.471,192106,0.446,0.441,8.0,0.18,-12.842,0.0,0.0315,107.248,1.0,0.488,48,relax
0jyXW8hxeIzX4QwznqVT0E,Maiden Voyage / Everything In Its Right Place,0.913,0.417,523613,0.374,0.94,5.0,0.116,-17.408,0.0,0.0486,141.187,4.0,0.105,37,relax
0mFiflRuCbXZ1D5DmNeCHk,The Lady Sings The Blues,0.82,0.492,262773,0.331,0.284,0.0,0.288,-12.93,1.0,0.0326,129.201,4.0,0.334,13,relax
0srmEDFh7aUhXGrik3dLQE,It Could Happen To You,0.993,0.513,419066,0.0612,0.797,5.0,0.11,-20.277,1.0,0.0434,119.533,4.0,0.24,15,relax
11pd7go1eobijf2rxN5YbG,Trouble,0.428,0.857,208555,0.432,0.0604,3.0,0.113,-8.782,0.0,0.0361,89.031,4.0,0.516,44,relax
1DxRCoKAKUejHETNMsJrsj,Camera's Rolling,0.986,0.273,283773,0.183,0.676,6.0,0.127,-17.962,0.0,0.0389,122.835,4.0,0.184,45,relax
1VsMIGb2CX63J2Yt1sa12v,The Worm,0.366,0.764,200733,0.695,0.823,5.0,0.0503,-8.451,0.0,0.0367,124.189,4.0,0.961,38,relax
1vbPJQsT0Zl2slPdrUbmv2,The Undertow,0.919,0.346,446773,0.168,0.336,4.0,0.114,-20.031,0.0,0.0332,85.828,4.0,0.151,13,relax
1vefcOBRQ83aE7tMO33njz,Lady Bird,0.811,0.348,171123,0.467,0.000321,0.0,0.0463,-9.094,1.0,0.0395,176.542,3.0,0.717,36,relax
1wl5b2lw3YagQtZiYZbQWP,'Round Midnight,0.907,0.542,193840,0.32,0.649,8.0,0.0609,-9.975,1.0,0.0387,116.648,4.0,0.206,57,relax
29Npt8NkHyFDIEBNrF3i8A,Soul Woman,0.773,0.558,462800,0.629,0.507,8.0,0.12,-9.558,0.0,0.029,137.786,4.0,0.736,15,relax
2d64G7VaZdHQuAquz5HQNu,That Old Feeling,0.633,0.643,183893,0.175,4.24e-05,5.0,0.143,-16.813,0.0,0.0391,78.031,4.0,0.642,59,relax
328uY7v5Czq9ygbyUr3ZmM,I Remember Clifford,0.929,0.518,426053,0.169,0.895,0.0,0.121,-13.333,0.0,0.0379,61.66,4.0,0.197,29,relax
3BM48UPM2NbMQC75y2hBZr,Benny's Tune,0.745,0.374,463240,0.388,0.405,6.0,0.0593,-10.751,1.0,0.0286,148.524,3.0,0.243,12,relax
3hY3MPL9hAITPgVfiVlL5K,Stella By Starlight,0.926,0.581,347773,0.163,0.861,0.0,0.116,-16.612,0.0,0.0547,88.101,4.0,0.448,45,relax
3uYpdm3Z6NZuFLsYFA3tYT,House Of Jade,0.763,0.405,410826,0.27,2.17e-05,10.0,0.123,-13.637,1.0,0.03,136.703,4.0,0.169,0,relax
44Vilsiw175y2IpL2nx66o,Marie Christie,0.991,0.46,195093,0.135,0.872,9.0,0.0918,-18.297,0.0,0.0674,87.952,3.0,0.355,26,relax
4ZAcQgIlpV5z7k7evEF0MJ,The Moontrane,0.403,0.406,441426,0.746,0.0816,10.0,0.305,-7.838,1.0,0.0524,93.056,4.0,0.59,41,relax
4ZFhVVawR0xMJ5dJFNxFRl,Carry On,0.924,0.547,168106,0.216,0.214,10.0,0.109,-14.908,1.0,0.0343,79.941,3.0,0.358,66,relax
4ZMmUFcNgjBNiA377QCGeh,Cherish The Day,0.288,0.602,351613,0.604,0.000296,5.0,0.0571,-7.935,0.0,0.0381,90.982,4.0,0.373,41,relax
4cf8WFHrmO1WNWeFrqsnTq,Blue Bossa,0.765,0.516,479800,0.268,0.834,5.0,0.0891,-15.992,0.0,0.0548,81.773,4.0,0.833,26,relax
4vuoL9ldmpmZcXm7RkhQvx,The Nearness Of You,0.761,0.383,447280,0.131,0.194,7.0,0.0973,-17.764,1.0,0.033,98.606,4.0,0.101,50,relax
5klynmZw7TdqVsGvaxQH57,Song For My Father,0.515,0.74,437960,0.454,0.00117,5.0,0.1,-14.339,0.0,0.0383,127.103,4.0,0.699,39,relax
5tu4L93jf26r7Nak71lcVs,Easy To Love,0.707,0.743,216320,0.408,0.0393,2.0,0.0997,-14.223,0.0,0.0361,141.419,4.0,0.593,45,relax
6Gl2DXXISPjhInJFY5b3hj,Song Of The Wind,0.681,0.357,485266,0.497,0.479,4.0,0.169,-10.996,0.0,0.0298,79.855,4.0,0.257,3,relax
6i5Zqhb8l8Wdi9gizMaCFJ,Holding On,0.735,0.693,301960,0.374,3.67e-05,10.0,0.053,-9.256,1.0,0.118,97.956,4.0,0.502,4,relax
6oWhUfePc5h9r5pfw7wvPN,Midnight Special,0.814,0.704,597280,0.277,0.756,0.0,0.0845,-11.675,1.0,0.035,90.38,4.0,0.322,49,relax
6xKI4b0n8Mil0VBuu09NUt,Straight No Chaser,0.531,0.495,408213,0.444,0.000142,7.0,0.725,-9.725,1.0,0.0376,104.169,4.0,0.486,7,relax
7KVrjr5NURbtUgG67oljze,Change Of Tone,0.303,0.429,452755,0.428,0.532,1.0,0.161,-8.228,0.0,0.0475,87.837,4.0,0.267,29,relax
7MfoXT97dwFOytTjDnqqOy,Book's Bossa,0.456,0.521,401706,0.588,0.00996,0.0,0.607,-9.041,0.0,0.0281,101.671,4.0,0.484,10,relax
7mwfuAhF0DclPHLhKEyYdl,A Night In Tunisia,0.715,0.538,256800,0.52,0.0175,7.0,0.0676,-10.127,0.0,0.0408,83.816,4.0,0.764,36,relax
7nCdeDrv9Tu4nsT3K638em,Move,0.754,0.499,154340,0.406,4.17e-05,5.0,0.116,-12.104,0.0,0.0712,136.329,4.0,0.837,48,relax
0YUlIpR3e3JApw2I3xVdaB,Did You Know,0.953,0.335,234906,0.187,0.0456,6.0,0.102,-17.908,1.0,0.0675,75.328,3.0,0.23,23,relax
13PyP4V5A44QVPlLZ9a2wk,Fare Thee Well My Dearest Dear,0.918,0.396,196953,0.276,0.000174,7.0,0.116,-12.011,1.0,0.0363,128.735,4.0,0.588,28,relax
1R8JYDFCXIL24j94ikm9dF,Dedicated to Tar Feather,0.569,0.441,156688,0.665,0.0,0.0,0.356,-4.58,0.0,0.26,78.271,4.0,0.589,43,relax
1Vh0KfWMQV2U8e7PHISLXB,Defeat,0.316,0.232,1318174,0.35,0.0139,0.0,0.101,-10.344,1.0,0.0345,117.645,4.0,0.0387,40,relax
1dJ16Kc7WYHlDlazaWU7nj,Natural One,0.0105,0.632,196354,0.737,0.00372,1.0,0.125,-8.098,0.0,0.0274,113.183,4.0,0.744,0,relax
1nKwN2fypWq43r0OUeJ5kx,Abandon All Hope,0.36,0.613,226367,0.702,0.000851,7.0,0.118,-9.292,1.0,0.0423,112.955,4.0,0.364,15,relax
1ucKIEDuGeZP2n9Cf1aGGa,Wave a Flag for Harvey Milk,0.897,0.339,202520,0.334,7.7e-06,4.0,0.392,-11.974,1.0,0.0741,81.441,4.0,0.447,36,relax
1xAGqmVj5Asg1g8nUhEoFs,It's Euphoric,0.0307,0.791,193974,0.682,0.324,7.0,0.3,-6.512,1.0,0.0555,113.007,4.0,0.455,49,relax
21kja1h9ayN4AkETnVYHsz,Alright,0.0592,0.52,208836,0.706,0.918,1.0,0.211,-8.287,1.0,0.0241,103.787,4.0,0.582,6,relax
23regeg5c1f5dOzRuhJHwN,Keep It Secret,0.0508,0.8,168750,0.803,0.0661,6.0,0.373,-5.721,0.0,0.0435,121.01,4.0,0.841,50,relax
2Lvs7JeQfuvLH0cPy6cOrV,Going Up,0.738,0.399,373714,0.523,0.000158,10.0,0.194,-7.886,1.0,0.0932,85.873,4.0,0.514,37,relax
2SadMdQKtk6o7l0CNtTY1w,Silent Streets,0.0879,0.799,146221,0.545,0.844,0.0,0.104,-8.892,1.0,0.0391,123.985,4.0,0.373,25,relax
2euUgqYPqhHFqpAC3ihsa1,Picture Of Bunny Rabbit,0.898,0.137,493120,0.484,0.319,9.0,0.231,-10.991,0.0,0.0429,85.714,4.0,0.199,32,relax
2puVQlK6JPu2aMTJNBrfKN,Clark,0.278,0.697,143969,0.745,0.191,11.0,0.106,-5.737,1.0,0.028,125.025,4.0,0.679,44,relax
2qUNrUbCYoUE6MsOR3tTD1,kisses,0.0195,0.57,237434,0.804,0.724,11.0,0.0587,-7.032,0.0,0.0329,128.031,4.0,0.471,64,relax
3N5sQWoTFm5h2L333m8K7U,Not As I,0.348,0.565,218213,0.817,0.793,10.0,0.126,-5.905,0.0,0.031,103.997,4.0,0.269,41,relax
3SUvjcoLqVxEvQRfOUMCCo,The Greater Wings,0.916,0.383,204781,0.223,3.38e-05,5.0,0.0959,-11.16,1.0,0.0307,140.058,4.0,0.239,39,relax
3YhPmmnigtDxukWdqlQXrF,Freak,0.057,0.175,107607,0.72,0.0104,2.0,0.386,-7.573,1.0,0.0586,179.05,4.0,0.583,52,relax
3jKlmTVS7ym2axSs9OEcrT,Daddy,0.385,0.691,246626,0.629,0.0619,5.0,0.117,-11.242,1.0,0.0312,117.989,4.0,0.385,54,relax
3ttLpQ2Jsfn8fgwViPKMjC,Slightly Shaking Cells,0.0924,0.778,208650,0.739,0.877,11.0,0.157,-9.144,1.0,0.0398,114.981,4.0,0.423,30,relax
3vwt67u7F205Ajl7kDdLJc,Peach Fuzz,0.165,0.856,284664,0.753,0.938,1.0,0.104,-8.375,1.0,0.238,126.004,4.0,0.19,36,relax
3yNzY3oNkvXXkF5aY1vFc0,It’s Recess Everywhere,0.000922,0.448,289058,0.889,0.736,1.0,0.101,-7.302,0.0,0.0435,114.923,4.0,0.605,29,relax
4BxMHyOM33CNbExjurjAut,Everyone's Crushed,0.00347,0.802,241000,0.603,0.872,0.0,0.22,-8.48,1.0,0.148,148.031,3.0,0.766,41,relax
4DIoy6uiLofPZhc3dNLqqH,In Too Deep,0.323,0.27,242626,0.581,0.0,1.0,0.0732,-6.837,1.0,0.0346,109.981,4.0,0.273,23,relax
4GJqOznH6ocrP5j2kI0PrU,Natural One,0.138,0.636,189756,0.752,0.0269,11.0,0.0995,-6.419,0.0,0.0345,109.63,4.0,0.657,1,relax
5IJ15LSmdUsmWnsRwcsth1,It's Euphoric,0.0178,0.609,214634,0.868,0.00981,1.0,0.0739,-6.945,1.0,0.0399,122.999,4.0,0.469,51,relax
5MxAezfO6AOYafUUyzr0yR,Very High,0.000125,0.546,114872,0.919,0.0,0.0,0.69,-3.775,1.0,0.0446,110.968,4.0,0.478,49,relax
5XpKUCdMQmTFc1lFbghSHx,April And The Phantom,0.00223,0.349,354089,0.893,0.125,6.0,0.0489,-9.97,1.0,0.147,146.272,4.0,0.285,31,relax
5tjxHRNIBmmYlEYBmzAOdw,Will Logic,0.000621,0.404,137874,0.971,0.0243,4.0,0.602,-3.512,1.0,0.12,127.941,4.0,0.276,44,relax
6CycPGevU7MQNmImScrJEh,Pulling Stitches,0.00301,0.4,252320,0.814,0.619,4.0,0.227,-7.324,0.0,0.0405,176.978,4.0,0.417,43,relax
6EORs2L1KC83EyRdyR85da,Give It Up For Love,0.0751,0.51,238586,0.851,0.000236,5.0,0.299,-4.856,1.0,0.0416,96.996,4.0,0.591,53,relax
6QLTumcZQ3dHN8pUj9T9C7,Devil’s Den,0.185,0.439,185124,0.572,0.179,11.0,0.0633,-7.491,0.0,0.0377,111.079,4.0,0.531,52,relax
6ULPq2iNWiykHX1acI2SGn,Cold Blooded,0.22,0.445,217369,0.496,0.255,2.0,0.121,-6.601,0.0,0.0643,139.684,5.0,0.126,58,relax
74SAVjz85pBNG8wNY5OZs9,Takes Me Over,0.00391,0.431,227573,0.915,0.675,9.0,0.0902,-8.206,1.0,0.0394,158.043,4.0,0.736,27,relax
7f1mKhZ8s6di51f76Qf03E,Kiss City,0.137,0.461,143686,0.55,2.26e-06,6.0,0.109,-5.439,0.0,0.0325,82.991,4.0,0.526,43,relax
7l5ySDLJQ4kSA94u8m0ttq,Finger In Your Eye,0.0802,0.865,175000,0.609,0.00279,2.0,0.0377,-8.118,1.0,0.052,144.035,1.0,0.967,35,relax
0GusQ8k0CXS3DLPz5pvzy8,Sayonara,0.11,0.681,156393,0.844,2.16e-05,9.0,0.218,-2.277,0.0,0.188,121.822,4.0,0.597,35,relax
0Ryd8975WihbObpp5cPW1t,boyfriend,0.119,0.4,186106,0.795,0.0,10.0,0.159,-3.731,0.0,0.461,190.097,4.0,0.702,82,relax
0e7ipj03S05BNilyu5bRzt,rockstar,0.124,0.585,218146,0.52,7.01e-05,5.0,0.131,-6.136,0.0,0.0712,159.801,4.0,0.129,87,relax
0vrmHPfoBadXVr2n0m1aqZ,Heaven,0.0715,0.592,277261,0.873,0.00982,9.0,0.142,-5.65,1.0,0.0275,122.011,4.0,0.516,69,relax
1MtUq6Wp1eQ8PC6BbPCj8P,I Took A Pill In Ibiza,0.0353,0.664,197933,0.714,8.42e-06,7.0,0.0843,-6.645,0.0,0.111,101.969,4.0,0.71,76,relax
1fF4F6BYXaRYJNOb0KCf1w,Queen,0.146,0.602,203813,0.663,5.79e-05,7.0,0.0751,-8.546,0.0,0.37,135.186,3.0,0.503,0,relax
1ioqD1XvFGDomjXkKNCBQB,Doing To Me,0.284,0.718,190097,0.762,1.58e-06,0.0,0.0971,-5.006,0.0,0.0571,132.893,4.0,0.368,42,relax
1kBbgxAUc4HQv7cgIayIDH,Ransom,0.0204,0.745,131280,0.642,0.0,7.0,0.0658,-6.257,0.0,0.287,179.974,4.0,0.226,1,relax
22VdIZQfgXJea34mQxlt81,Can't Feel My Face,0.113,0.705,213520,0.769,0.0,9.0,0.105,-5.526,0.0,0.0425,107.949,4.0,0.583,85,relax
28AgTOIZke8nitD0NNeb3G,Up All Night,0.00384,0.635,190447,0.909,0.0852,1.0,0.239,-4.796,0.0,0.0553,110.005,4.0,0.639,56,relax
2CnscesDhDpF7LpURtgBEv,Own Me,0.116,0.699,209306,0.79,0.0549,4.0,0.138,-4.091,0.0,0.0445,93.971,4.0,0.243,53,relax
2Fxmhks0bxGSBdJ92vM42m,bad guy,0.328,0.701,194087,0.425,0.13,7.0,0.1,-10.965,1.0,0.375,135.128,4.0,0.562,85,relax
2H4gf1wLxvYreMj1jcaN0k,Be Alright,0.705,0.551,196493,0.537,0.0,11.0,0.0802,-7.595,1.0,0.034,126.421,4.0,0.493,0,relax
2dLLR6qlu5UJ5gk0dKz0h3,Royals,0.121,0.674,190185,0.428,0.0,7.0,0.132,-9.504,1.0,0.122,84.878,4.0,0.337,83,relax
2dhJM2skHC9D41gHj34Kgw,You’re The Best Thing About Me,0.002,0.65,225400,0.78,1.18e-06,2.0,0.294,-6.713,1.0,0.0351,117.023,4.0,0.809,56,relax
2drbAkZsG7PSe1eVT5kRvy,Time Waits For No One,0.815,0.404,203436,0.343,0.0,7.0,0.138,-9.581,1.0,0.0343,145.132,4.0,0.383,50,relax
33CfD8UkDEcSdAP9j4QpUY,All Day And Night,0.269,0.585,169303,0.782,0.0,1.0,0.156,-4.101,0.0,0.0897,121.908,4.0,0.521,62,relax
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care,0.0912,0.798,219946,0.675,0.0,6.0,0.0894,-5.041,1.0,0.0442,101.956,4.0,0.842,80,relax
3NkJNL3WqO1Lqc3uNDxvCN,Don’t Call Me Angel,0.00268,0.643,190106,0.721,6.51e-06,1.0,0.0898,-5.248,1.0,0.0449,102.914,4.0,0.317,1,relax
3cphb8kdsjElYR7r5icK3H,Nice To Meet Ya,0.0119,0.591,158805,0.841,0.0,4.0,0.395,-4.351,0.0,0.0304,109.034,4.0,0.392,66,relax
3slBHvoQcO8HjscbP2QKk5,More Than You Know,0.0306,0.641,203000,0.731,0.0,5.0,0.258,-4.96,0.0,0.0339,123.048,4.0,0.505,0,relax
44vXWYTcdrejrIQZEoHzl8,Lights,0.112,0.625,292773,0.663,0.0,5.0,0.105,-5.115,1.0,0.0302,98.998,4.0,0.398,61,relax
4NSW0Km5ZG60L8FthUebPJ,What I Like About You,0.289,0.46,220396,0.8,6.16e-06,1.0,0.121,-3.584,1.0,0.05,102.46,4.0,0.553,65,relax
4Qv71lFPCObf7zol1uWCJb,There For You,0.00529,0.533,186493,0.844,8.91e-05,11.0,0.0722,-5.04,0.0,0.0302,123.971,4.0,0.712,56,relax
4y3OI86AEP6PQoDE6olYhO,Sucker,0.0427,0.842,181040,0.734,0.0,1.0,0.106,-5.065,0.0,0.0588,137.958,4.0,0.952,5,relax
4zQuwW24dweWcaX0fEJkP2,You Know I'm No Good,0.0132,0.705,256946,0.806,0.00428,9.0,0.0701,-3.607,1.0,0.0309,103.383,4.0,0.734,67,relax
5OCJzvD7sykQEKHH7qAC3C,God is a woman,0.0233,0.602,197546,0.658,6e-05,1.0,0.237,-5.934,1.0,0.0558,145.031,4.0,0.268,80,relax
5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,0.296,0.674,178480,0.881,3.01e-06,9.0,0.0793,-2.853,1.0,0.147,98.994,4.0,0.234,78,relax
5YkmS18BehACOhIIeUqe6l,I Miss Myself,0.0856,0.72,191611,0.864,0.0,0.0,0.16,-3.249,1.0,0.208,96.048,4.0,0.659,56,relax
5icOoE6VgqFKohjWWNp0Ac,Here With Me,0.0623,0.791,156346,0.565,0.0,5.0,0.156,-3.933,0.0,0.0439,99.961,4.0,0.181,76,relax
5p1ex0pXv6jSPJ6QbumQpD,Piece Of Your Heart,0.0404,0.677,152913,0.744,0.00016,10.0,0.074,-6.806,0.0,0.0295,124.08,4.0,0.631,1,relax
5ry2OE6R2zPQFDO85XkgRb,Money In The Grave,0.101,0.831,205426,0.502,0.0,10.0,0.122,-4.045,0.0,0.046,100.541,4.0,0.101,80,relax
6FmnsSVdJJojBYzecDlpPO,Ride,0.341,0.691,205893,0.621,0.0,7.0,0.132,-4.262,0.0,0.0538,132.937,4.0,0.392,47,relax
6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,0.153,0.477,202204,0.682,0.0,1.0,0.0763,-4.931,0.0,0.0925,110.567,5.0,0.345,74,relax
6bGwKHXHNLmTy6yt147FPh,If You Know You Know,0.0186,0.46,202120,0.697,0.0,6.0,0.362,-5.954,0.0,0.325,153.426,4.0,0.701,60,relax
6ho0GyrWZN3mhi9zVRW7xi,Losing It,0.00181,0.76,248035,0.964,0.703,2.0,0.0975,-5.844,1.0,0.0577,125.003,4.0,0.643,77,relax
6vJ0Fezf6Etha2C4H21FKO,Cool Girl,0.351,0.667,197815,0.72,4.26e-06,9.0,0.138,-7.026,0.0,0.11,101.964,4.0,0.242,0,relax
7JHdotEeGSIbtFuo4dVvsC,In The Middle,0.00504,0.751,148189,0.92,0.00302,9.0,0.127,-5.618,0.0,0.0964,122.991,4.0,0.633,49,relax
7iv32XEy2HlM7PqQO4lp5f,All Love,0.272,0.665,193599,0.488,0.000261,4.0,0.181,-7.177,1.0,0.0981,142.087,4.0,0.477,59,relax
7vSm2hckpPHTrIHpqmqOze,One Drink,0.0342,0.707,200720,0.771,1.79e-06,11.0,0.0684,-4.371,1.0,0.0821,94.035,4.0,0.609,0,relax
4UySkSnMBKf1PS32agnwxp,24/7,0.00362,0.588,186352,0.714,0.000972,11.0,0.327,-6.262,0.0,0.202,169.954,4.0,0.278,84,active
0BeJV3E7onQUX91A5odaAb,Pretend,0.0631,0.606,359774,0.672,1.09e-06,9.0,0.112,-3.572,1.0,0.0277,116.122,4.0,0.37,50,active
0JZ1ABjN8q7TNwMP39NjvU,Not Fair,0.0299,0.732,163034,0.976,8.38e-05,5.0,0.25,-5.305,1.0,0.045,144.985,4.0,0.523,75,active
1acVBP8BcK6LTeNeFjfxnh,seasons,0.78,0.333,256000,0.275,0.0587,7.0,0.218,-10.638,1.0,0.0272,59.157,4.0,0.16,79,active
1kwPxt35W7cG3rryxR48PO,Johnny Dang,0.416,0.971,192000,0.671,0.0,10.0,0.128,-5.26,0.0,0.154,119.965,4.0,0.754,79,active
2FDTHlrBguDzQkp7PVj16Q,Sprinter,0.186,0.916,229133,0.583,0.0,1.0,0.0798,-8.067,1.0,0.241,141.095,4.0,0.661,95,active
3ILYKzQBhKPQ58FgibMt5N,Loneliness,0.846,0.565,181000,0.285,2.07e-05,11.0,0.113,-8.966,1.0,0.0286,129.984,4.0,0.22,77,active
3kQfBtkQqgN1fAMfhks8TU,Need 2,0.00994,0.552,191796,0.634,0.202,1.0,0.0798,-8.302,0.0,0.0261,76.557,4.0,0.213,80,active
5RmPFKZcsV6bciHOQR3jli,Paper Soldier,0.213,0.692,202001,0.404,0.0301,1.0,0.156,-16.147,1.0,0.196,151.074,4.0,0.709,76,active
5TZKpQFKCbIlWGD8DzHbC6,bad,0.705,0.562,263250,0.551,0.113,2.0,0.164,-8.879,1.0,0.0318,135.808,4.0,0.386,75,active
5YXLjznHYr6US2UN54AjRD,One Margarita,0.121,0.881,119361,0.83,0.0,4.0,0.0781,-2.987,0.0,0.158,93.986,4.0,0.504,71,active
5dPy1CCYQ04xaQHpajf5CY,The Lost Soul Down,0.0117,0.715,192940,0.741,0.899,8.0,0.189,-7.478,1.0,0.0356,112.0,4.0,0.761,84,active
5rurggqwwudn9clMdcchxT,Calling,0.464,0.631,219453,0.535,0.0,0.0,0.115,-7.836,1.0,0.0842,140.127,4.0,0.22,94,active
6Ec5LeRzkisa5KJtwLfOoW,Am I Dreaming,0.0408,0.599,256026,0.526,0.00256,9.0,0.209,-7.812,0.0,0.0385,90.018,4.0,0.134,92,active
6bOW2X3ffFoOpMfDoz91Q6,Trauma,0.84,0.645,218073,0.51,0.0,4.0,0.0811,-7.405,1.0,0.0332,116.016,4.0,0.395,80,active
6iD9kcWB4h25t7OX8Xk6wT,Spider,0.0534,0.304,62720,0.341,0.259,2.0,0.137,-11.904,1.0,0.0354,139.761,4.0,0.0784,79,active
7E9kejvFw8NDfuu4y3hqkp,LOOK DON’T TOUCH,0.0875,0.684,138240,0.701,0.135,4.0,0.111,-11.994,0.0,0.0751,124.969,4.0,0.498,85,active
0RiRZpuVRbi7oqRdSMwhQY,Sunflower,0.533,0.755,157560,0.522,0.0,2.0,0.0685,-4.368,1.0,0.0575,89.96,4.0,0.925,88,active
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,0.0521,0.644,153946,0.735,0.144,8.0,0.161,-5.747,1.0,0.0391,88.98,4.0,0.418,94,active
1daDRI9ahBonbWD8YcxOIB,Angels Like You,0.0981,0.672,196453,0.642,0.0,5.0,0.1,-4.035,1.0,0.0313,121.981,4.0,0.494,94,active
1odExI7RdWc4BT515LTAwj,Daylight,0.83,0.508,212953,0.43,0.000441,2.0,0.093,-9.475,0.0,0.0335,130.09,4.0,0.324,98,active
1p80LdxRV74UKvL8gnD7ky,Blank Space,0.085,0.753,231826,0.678,1.64e-06,5.0,0.13,-5.421,1.0,0.0644,96.006,4.0,0.583,83,active
1s7oOCT8vauUh01PbJD6ps,Calm Down,0.429,0.799,239317,0.802,0.00128,11.0,0.171,-5.196,1.0,0.0371,107.008,4.0,0.811,83,active
2LBqCSwhJGcFQeTHMVGwy3,Die For You,0.111,0.586,260253,0.525,0.0,1.0,0.134,-7.163,0.0,0.0615,133.629,4.0,0.508,92,active
2dHHgzDwk4BJdRwy9uXhTO,Creepin',0.417,0.715,221520,0.62,0.0,1.0,0.0822,-6.005,0.0,0.0484,97.95,4.0,0.172,96,active
3BKD1PwArikchz2Zrlp1qi,Baby Don't Hurt Me,0.00126,0.602,140017,0.91,0.000174,7.0,0.12,-3.404,1.0,0.0308,127.944,4.0,0.228,93,active
3Ua0m0YmEjrMi9XErKcNiR,Like Crazy,0.0025,0.629,212241,0.733,0.0,7.0,0.357,-5.445,1.0,0.0419,120.001,4.0,0.362,94,active
4DHcnVTT87F0zZhRPYmZ3B,Flowers,0.0632,0.707,200600,0.681,5.15e-06,0.0,0.0322,-4.325,1.0,0.0668,117.999,4.0,0.646,91,active
4Dvkj6JhhA12EX05fT7y2e,As It Was,0.342,0.52,167303,0.731,0.00101,6.0,0.311,-5.338,0.0,0.0557,173.93,4.0,0.662,94,active
4W4fNrZYkobj539TOWsLO2,Die For You,0.227,0.575,232857,0.5,0.0,1.0,0.335,-7.594,0.0,0.0707,67.033,4.0,0.506,88,active
4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,0.0826,0.704,148485,0.797,0.000745,0.0,0.0546,-5.927,1.0,0.0475,139.994,4.0,0.825,94,active
4lIxdJw6W3Fg4vUIYCB0S5,Style,0.00253,0.598,231000,0.786,0.0016,2.0,0.117,-5.572,1.0,0.0383,95.019,4.0,0.456,83,active
4uUG5RXrOk84mYEfFvj3cK,I'm Good,0.00383,0.561,175238,0.965,7.07e-06,7.0,0.371,-3.673,0.0,0.0343,128.04,4.0,0.304,95,active
5XeFesFbtLpXzIVDNQP22n,I Wanna Be Yours,0.136,0.464,183956,0.417,0.022,0.0,0.0974,-9.345,0.0,0.0256,67.528,4.0,0.479,95,active
6XSqqQIy7Lm7SnwxS4NrGx,Classy 101,0.145,0.859,195986,0.658,0.0,11.0,0.12,-4.79,1.0,0.159,100.065,4.0,0.672,97,active
741UUVE2kuITl0c6zuqqbO,Barbie World  [From Barbie The Album],0.519,0.77,109750,0.58,0.000127,0.0,0.233,-8.393,1.0,0.247,144.072,4.0,0.753,83,active
7K3BhSpAxZBznislvUMVtn,Last Night,0.467,0.492,163854,0.675,0.0,6.0,0.142,-5.456,1.0,0.0389,203.759,4.0,0.478,90,active
7KA4W4McWYRpgf0fWsJZWB,See You Again,0.371,0.558,180386,0.559,7.49e-06,6.0,0.109,-9.222,1.0,0.0959,78.558,4.0,0.62,96,active
7ro0hRteUMfnOioTFI5TG1,WHERE SHE GOES,0.143,0.652,231704,0.8,0.629,9.0,0.112,-4.019,0.0,0.0614,143.978,4.0,0.234,99,active
0oTlIKCkZIoDlNR6TMZsGn,7 Seconds,0.000181,0.684,315380,0.652,0.0158,1.0,0.118,-9.902,0.0,0.0354,124.005,4.0,0.138,59,active
3kK65Y6fPNgOlyBdL6RZRF,Dark Life,0.0118,0.521,198103,0.654,0.939,2.0,0.104,-6.217,0.0,0.0759,183.955,4.0,0.455,51,active
07A2f68s4pK1nVWqP3pwtZ,Band of Acid,0.00364,0.715,424936,0.808,0.809,1.0,0.0358,-9.652,1.0,0.0604,127.006,4.0,0.85,14,active
08rASU8hp7fUAWmQ8CLOgD,Lost,0.00116,0.75,170624,0.863,0.421,5.0,0.0958,-6.059,0.0,0.0525,127.989,4.0,0.159,54,active
0GKgNNWdTt8UUeGqGkRQJq,Reach,0.00951,0.594,225375,0.915,0.000169,8.0,0.0552,-6.763,0.0,0.0628,129.986,4.0,0.87,34,active
0GL2DIZoRorbVbsRejFCaW,One Of A Kind,0.00224,0.804,138725,0.962,0.886,0.0,0.0777,-6.81,1.0,0.0487,125.011,4.0,0.432,50,active
0I6b4cc0AiI9B150JREcuZ,In 'n' Out,0.00195,0.812,207272,0.905,0.131,0.0,0.0762,-6.307,1.0,0.113,132.019,4.0,0.567,13,active
